guide	gene	MCF10Awt	MCF10Ako	MCF10Awt_treated	MCF10Ako_treated	L1	L2
COL22A1_64051	COL22A1	477	303	317	1250	1447	1230
SNX31_64052	SNX31	844	1	0	683	378	306
SNX31_64053	SNX31	1	854	0	0	413	227
SNX31_64054	SNX31	1726	306	511	1	772	559
SNX31_64055	SNX31	1	2	0	0	486	377
TMEM64_64056	TMEM64	159	312	0	0	1039	949
TMEM64_64057	TMEM64	0	0	0	0	139	154
TMEM64_64058	TMEM64	874	515	0	320	810	728
TMEM64_64059	TMEM64	598	406	0	808	567	337
ZNF596_64060	ZNF596	635	0	0	1	425	310
ZNF596_64061	ZNF596	394	1051	706	3	525	400
ZNF596_64062	ZNF596	641	2	529	0	615	537
ZNF596_64063	ZNF596	274	1	0	0	588	462
IDO2_64064	IDO2	1	249	737	316	681	639
IDO2_64065	IDO2	917	2	0	3	472	417
IDO2_64066	IDO2	0	0	0	1	330	255
IDO2_64067	IDO2	1	414	0	306	640	387
STKLD1_64068	STKLD1	580	840	0	379	1633	1214
STKLD1_64069	STKLD1	2408	979	0	2	1853	1613
STKLD1_64070	STKLD1	6	2656	2	241	1210	900
STKLD1_64071	STKLD1	2244	129	355	3	1022	791
KCNV2_64072	KCNV2	515	0	0	2	1052	640
KCNV2_64073	KCNV2	2847	1155	620	689	1489	1144
KCNV2_64074	KCNV2	633	663	2	550	975	808
KCNV2_64075	KCNV2	1539	538	670	41	2624	1931
OLFML2A_64076	OLFML2A	648	2	0	327	1121	757
OLFML2A_64077	OLFML2A	451	65	0	0	371	314
OLFML2A_64078	OLFML2A	1399	266	0	333	1383	872
OLFML2A_64079	OLFML2A	1	365	0	0	510	377
TMEM252_64080	TMEM252	386	4	1344	0	456	381
TMEM252_64081	TMEM252	782	1674	0	345	648	526
TMEM252_64082	TMEM252	270	0	0	1	378	225
TMEM252_64083	TMEM252	1399	389	0	2	810	560
QSOX2_64084	QSOX2	2778	1081	2	1104	1401	973
QSOX2_64085	QSOX2	1778	1857	127	305	1490	1240
QSOX2_64086	QSOX2	1	1007	0	41	1295	1036
QSOX2_64087	QSOX2	3998	121	2	3	1204	923
GLIS3_64088	GLIS3	1	1053	0	389	491	308
GLIS3_64089	GLIS3	1	530	0	0	317	238
GLIS3_64090	GLIS3	387	1638	716	593	964	742
GLIS3_64091	GLIS3	1092	1	0	1060	788	562
ZNF883_64092	ZNF883	1780	194	3	192	1017	762
ZNF883_64093	ZNF883	0	1	0	1	772	504
ZNF883_64094	ZNF883	1269	314	0	805	977	676
ZNF883_64095	ZNF883	2	943	0	277	454	351
ZNF169_64096	ZNF169	1	2	350	350	728	667
ZNF169_64097	ZNF169	303	214	0	0	553	415
ZNF169_64098	ZNF169	54	177	670	0	1131	787
ZNF169_64099	ZNF169	264	164	0	1	491	383
FAM46D_64100	FAM46D	1	305	1345	47	703	360
FAM46D_64101	FAM46D	0	596	2	358	409	327
FAM46D_64102	FAM46D	2	452	0	0	611	569
FAM46D_64103	FAM46D	344	0	0	0	421	287
SPIN3_64104	SPIN3	455	42	0	0	721	599
SPIN3_64105	SPIN3	1	113	0	1	412	363
SPIN3_64106	SPIN3	0	0	0	0	427	268
SPIN3_64107	SPIN3	0	1	0	647	362	251
FAM47B_64108	FAM47B	1566	979	0	680	1274	1051
FAM47B_64109	FAM47B	793	493	358	1	553	353
FAM47B_64110	FAM47B	604	1	0	367	588	358
FAM47B_64111	FAM47B	424	418	0	1554	1095	1011
SUPT20HL2_64112	SUPT20HL2	328	349	3	1216	257	163
SUPT20HL2_64113	SUPT20HL2	75	475	1951	3	653	346
SUPT20HL2_64114	SUPT20HL2	213	1	0	342	395	218
SUPT20HL2_64115	SUPT20HL2	246	546	745	0	846	595
TCEANC_64116	TCEANC	2	1	0	1	538	489
TCEANC_64117	TCEANC	509	2	0	298	459	316
TCEANC_64118	TCEANC	348	1	0	0	391	274
TCEANC_64119	TCEANC	537	325	0	0	1104	1102
ZCCHC12_64120	ZCCHC12	1	0	0	0	451	286
ZCCHC12_64121	ZCCHC12	1	0	0	0	537	377
ZCCHC12_64122	ZCCHC12	821	131	0	1	631	352
ZCCHC12_64123	ZCCHC12	273	20	0	0	597	494
ARX_64124	ARX	1	1	604	1	884	600
ARX_64125	ARX	222	106	0	1205	366	275
ARX_64126	ARX	1	687	0	0	827	560
ARX_64127	ARX	233	790	0	638	868	722
FAM170B_64128	FAM170B	1068	128	0	481	1409	906
FAM170B_64129	FAM170B	1	792	1787	3	1505	1100
FAM170B_64130	FAM170B	268	16	0	595	679	756
FAM170B_64131	FAM170B	1449	0	0	286	455	363
C10orf128_64132	C10orf128	630	172	323	1	571	400
C10orf128_64133	C10orf128	444	184	0	1	421	237
C10orf128_64134	C10orf128	1076	1	0	548	644	483
C10orf128_64135	C10orf128	798	514	664	332	721	497
FUT11_64136	FUT11	1	224	0	0	648	442
FUT11_64137	FUT11	0	0	0	0	343	296
FUT11_64138	FUT11	418	0	2	0	587	423
FUT11_64139	FUT11	346	1	0	0	572	464
OIT3_64140	OIT3	942	820	3	305	1282	937
OIT3_64141	OIT3	4	493	0	1134	532	415
OIT3_64142	OIT3	746	1077	521	368	1709	1069
OIT3_64143	OIT3	1241	1311	0	1586	1770	1306
C10orf91_64144	C10orf91	490	399	0	1417	1545	1269
C10orf91_64145	C10orf91	1593	627	2	1290	1273	806
C10orf91_64146	C10orf91	1636	1481	0	1	2323	1731
C10orf91_64147	C10orf91	2138	369	4	669	2060	1496
PWWP2B_64148	PWWP2B	0	0	0	2	253	153
PWWP2B_64149	PWWP2B	1	246	0	0	997	638
PWWP2B_64150	PWWP2B	441	1086	0	2	498	342
PWWP2B_64151	PWWP2B	4	2	0	1	1247	969
SSBP4_64152	SSBP4	0	326	0	1	330	300
SSBP4_64153	SSBP4	0	441	0	0	369	187
SSBP4_64154	SSBP4	334	322	0	2	511	452
SSBP4_64155	SSBP4	1	3	462	448	490	314
CLEC4C_64156	CLEC4C	7	5	687	1253	504	393
CLEC4C_64157	CLEC4C	0	0	0	0	343	285
CLEC4C_64158	CLEC4C	267	1628	648	2	1898	1749
CLEC4C_64159	CLEC4C	363	243	0	0	677	559
ACTL10_64160	ACTL10	793	889	565	2	977	742
ACTL10_64161	ACTL10	2	364	0	0	504	270
ACTL10_64162	ACTL10	2051	555	599	2	1893	1360
ACTL10_64163	ACTL10	544	240	2	336	845	577
DHX36_64164	DHX36	1	753	0	1	392	327
DHX36_64165	DHX36	267	497	0	2	1522	1206
DHX36_64166	DHX36	526	648	2	1	1220	864
DHX36_64167	DHX36	653	377	2	67	748	540
HTR3C_64168	HTR3C	994	91	0	2	735	629
HTR3C_64169	HTR3C	1	167	0	2	373	376
HTR3C_64170	HTR3C	263	0	0	1	392	278
HTR3C_64171	HTR3C	1	431	0	0	806	723
GIMAP1_64172	GIMAP1	4	1098	0	0	666	461
GIMAP1_64173	GIMAP1	739	123	0	0	339	216
GIMAP1_64174	GIMAP1	570	0	0	989	604	481
GIMAP1_64175	GIMAP1	425	1342	0	0	369	388
GPHA2_64176	GPHA2	487	1	700	613	623	363
GPHA2_64177	GPHA2	0	0	0	0	7	5
GPHA2_64178	GPHA2	2	726	0	2	940	655
GPHA2_64179	GPHA2	396	481	0	1152	958	658
S100Z_64180	S100Z	400	54	0	300	999	821
S100Z_64181	S100Z	1	82	0	0	296	222
S100Z_64182	S100Z	808	4	89	1	1060	733
S100Z_64183	S100Z	206	823	3	1426	1465	1180
COMMD6_64184	COMMD6	1454	1256	0	1	925	652
COMMD6_64185	COMMD6	374	269	0	1	327	196
COMMD6_64186	COMMD6	0	401	0	3	576	455
COMMD6_64187	COMMD6	1	712	0	0	769	590
XAGE3_64188	XAGE3	382	0	0	0	388	274
XAGE3_64189	XAGE3	1579	2	0	2	699	538
XAGE3_64190	XAGE3	353	839	2597	0	948	663
XAGE3_64191	XAGE3	1109	756	1623	6	1406	948
XAGE5_64192	XAGE5	1043	103	0	2	434	402
XAGE5_64193	XAGE5	1	226	23	1	425	357
XAGE5_64194	XAGE5	1	0	2	634	670	538
XAGE5_64195	XAGE5	2	1	0	315	1093	634
PSORS1C1_64196	PSORS1C1	795	651	0	0	490	295
PSORS1C1_64197	PSORS1C1	506	1587	674	328	1607	1225
PSORS1C1_64198	PSORS1C1	1259	1004	1283	621	1272	827
PSORS1C1_64199	PSORS1C1	1214	391	3	534	1210	757
PSORS1C2_64200	PSORS1C2	1	2	0	362	249	138
PSORS1C2_64201	PSORS1C2	784	338	0	1	424	221
PSORS1C2_64202	PSORS1C2	2	2	0	1	623	623
PSORS1C2_64203	PSORS1C2	193	343	0	1	287	314
NUDT10_64204	NUDT10	679	1102	1206	272	1256	1013
NUDT10_64205	NUDT10	2	937	633	320	1583	1117
NUDT10_64206	NUDT10	1	0	0	0	567	526
NUDT10_64207	NUDT10	1935	1468	0	2058	2273	1870
ADAMTS15_64208	ADAMTS15	881	2	0	2118	1335	984
ADAMTS15_64209	ADAMTS15	10	2263	0	1817	1440	1143
ADAMTS15_64210	ADAMTS15	844	847	2	1	1387	1112
ADAMTS15_64211	ADAMTS15	542	1179	973	620	1493	1092
ADAMTS16_64212	ADAMTS16	406	459	3	650	545	551
ADAMTS16_64213	ADAMTS16	368	18	0	0	570	403
ADAMTS16_64214	ADAMTS16	745	320	0	314	987	750
ADAMTS16_64215	ADAMTS16	4	3	338	995	862	650
ADAMTS17_64216	ADAMTS17	1330	272	1148	1068	1475	1113
ADAMTS17_64217	ADAMTS17	2757	252	3	333	1663	1209
ADAMTS17_64218	ADAMTS17	1531	538	0	878	1203	1002
ADAMTS17_64219	ADAMTS17	886	1021	0	574	919	626
ADAMTS18_64220	ADAMTS18	1461	673	2	1341	844	542
ADAMTS18_64221	ADAMTS18	2	483	0	1	731	539
ADAMTS18_64222	ADAMTS18	633	421	0	665	1076	888
ADAMTS18_64223	ADAMTS18	2	694	0	2	1145	923
COX7B2_64224	COX7B2	1579	2	0	678	879	654
COX7B2_64225	COX7B2	1	583	0	675	868	617
COX7B2_64226	COX7B2	415	1	0	0	572	368
COX7B2_64227	COX7B2	620	1649	1891	168	760	597
GSX2_64228	GSX2	451	984	2	1784	1052	653
GSX2_64229	GSX2	833	814	392	1	1536	1006
GSX2_64230	GSX2	10	135	0	0	982	894
GSX2_64231	GSX2	631	1207	398	645	1556	1115
KCNG3_64232	KCNG3	0	128	0	0	185	163
KCNG3_64233	KCNG3	92	1304	2	0	1458	959
KCNG3_64234	KCNG3	0	209	0	0	566	440
KCNG3_64235	KCNG3	924	232	0	347	564	481
PPP1R18_64236	PPP1R18	0	301	0	1201	562	422
PPP1R18_64237	PPP1R18	1	0	0	0	317	211
PPP1R18_64238	PPP1R18	1	3	0	599	386	333
PPP1R18_64239	PPP1R18	1943	457	0	2	541	401
ZNF431_64240	ZNF431	1	59	0	0	773	820
ZNF431_64241	ZNF431	1	0	693	0	868	755
ZNF431_64242	ZNF431	583	609	0	0	1228	1032
ZNF431_64243	ZNF431	31	275	394	51	789	716
ZNF721_64244	ZNF721	745	915	0	950	1183	1058
ZNF721_64245	ZNF721	631	968	512	343	1557	1232
ZNF721_64246	ZNF721	1344	181	703	313	1813	1574
ZNF721_64247	ZNF721	1	223	0	315	1406	1076
ANKRD24_64248	ANKRD24	421	766	285	1	971	589
ANKRD24_64249	ANKRD24	1040	1468	0	697	1310	1061
ANKRD24_64250	ANKRD24	281	192	0	1331	1673	1187
ANKRD24_64251	ANKRD24	328	1	677	236	769	667
ZNF384_64252	ZNF384	1643	389	2	653	1051	734
ZNF384_64253	ZNF384	4	659	0	342	1188	846
ZNF384_64254	ZNF384	0	1153	0	281	1223	968
ZNF384_64255	ZNF384	305	581	45	1	1059	940
ADAMTS19_64256	ADAMTS19	2	298	0	334	1224	1058
ADAMTS19_64257	ADAMTS19	210	1011	0	388	1967	1715
ADAMTS19_64258	ADAMTS19	1152	280	0	2	482	365
ADAMTS19_64259	ADAMTS19	688	89	0	0	451	269
ASXL1_64260	ASXL1	2	58	0	233	600	530
ASXL1_64261	ASXL1	616	483	0	1	592	396
ASXL1_64262	ASXL1	1	207	0	1	524	459
ASXL1_64263	ASXL1	2	2	0	1002	969	724
SYNPO2_64264	SYNPO2	154	278	0	1	571	382
SYNPO2_64265	SYNPO2	1	1040	0	0	576	464
SYNPO2_64266	SYNPO2	114	1294	628	301	945	814
SYNPO2_64267	SYNPO2	450	759	2798	609	1115	935
SPACA4_64268	SPACA4	478	488	0	2	871	591
SPACA4_64269	SPACA4	461	395	0	139	587	355
SPACA4_64270	SPACA4	536	932	2	319	1666	1332
SPACA4_64271	SPACA4	1276	498	2	2	550	474
RHOV_64272	RHOV	434	108	0	2	1416	996
RHOV_64273	RHOV	1	275	0	1	978	676
RHOV_64274	RHOV	619	115	0	236	997	592
RHOV_64275	RHOV	1494	876	0	1	1195	906
NLRP6_64276	NLRP6	2	249	0	235	474	400
NLRP6_64277	NLRP6	2	263	0	0	472	255
NLRP6_64278	NLRP6	383	223	0	4	416	360
NLRP6_64279	NLRP6	646	2	3	1	669	523
ZNF675_64280	ZNF675	0	1	0	0	416	292
ZNF675_64281	ZNF675	500	329	0	2	568	412
ZNF675_64282	ZNF675	1013	346	0	1	788	471
ZNF675_64283	ZNF675	491	1	0	0	463	419
CLYBL_64284	CLYBL	770	283	297	0	859	769
CLYBL_64285	CLYBL	0	289	0	1	418	461
CLYBL_64286	CLYBL	1	69	0	269	490	477
CLYBL_64287	CLYBL	306	4	706	0	461	327
FAM9A_64288	FAM9A	0	0	0	1	352	191
FAM9A_64289	FAM9A	10	0	0	298	648	462
FAM9A_64290	FAM9A	0	186	0	160	352	315
FAM9A_64291	FAM9A	181	1762	0	671	926	677
FAM9B_64292	FAM9B	343	1	0	0	417	255
FAM9B_64293	FAM9B	1	195	0	0	314	242
FAM9B_64294	FAM9B	369	337	0	332	326	391
FAM9B_64295	FAM9B	421	672	0	1	511	416
FAM9C_64296	FAM9C	6	1347	672	1	1001	665
FAM9C_64297	FAM9C	1	232	0	0	734	490
FAM9C_64298	FAM9C	305	1124	0	0	902	871
FAM9C_64299	FAM9C	385	91	0	509	675	567
SPTSSA_64300	SPTSSA	1	494	0	0	665	590
SPTSSA_64301	SPTSSA	943	560	0	307	485	397
SPTSSA_64302	SPTSSA	702	1001	0	304	713	589
SPTSSA_64303	SPTSSA	1	127	0	838	531	502
PTCRA_64304	PTCRA	997	4	0	664	1567	1181
PTCRA_64305	PTCRA	697	942	0	897	1458	1155
PTCRA_64306	PTCRA	615	197	0	1227	1805	1088
PTCRA_64307	PTCRA	241	5	0	927	1652	1452
POLR3H_64308	POLR3H	1095	303	0	1	317	392
POLR3H_64309	POLR3H	1072	474	0	924	1084	1087
POLR3H_64310	POLR3H	2	824	0	1	846	638
POLR3H_64311	POLR3H	660	0	2	3	844	561
ABHD3_64312	ABHD3	454	212	0	297	666	551
ABHD3_64313	ABHD3	1	249	0	0	537	454
ABHD3_64314	ABHD3	691	394	0	0	504	251
ABHD3_64315	ABHD3	277	804	0	0	735	509
PLAC4_64316	PLAC4	1	108	0	324	734	614
PLAC4_64317	PLAC4	9	546	0	0	399	413
PLAC4_64318	PLAC4	679	1698	0	362	480	296
PLAC4_64319	PLAC4	5	124	0	489	733	470
PGAM5_64320	PGAM5	420	722	680	1	1686	1048
PGAM5_64321	PGAM5	838	1272	656	329	1302	1039
PGAM5_64322	PGAM5	247	1294	680	4	1400	1037
PGAM5_64323	PGAM5	433	365	609	0	1683	1253
B3GNT6_64324	B3GNT6	1	0	0	2	545	367
B3GNT6_64325	B3GNT6	1260	976	2	0	404	383
B3GNT6_64326	B3GNT6	440	1	0	1	409	357
B3GNT6_64327	B3GNT6	374	745	991	2	570	348
HIGD2A_64328	HIGD2A	513	1183	2	0	769	670
HIGD2A_64329	HIGD2A	0	389	1380	2	437	297
HIGD2A_64330	HIGD2A	297	1106	1297	442	1149	718
HIGD2A_64331	HIGD2A	0	0	0	1	571	473
KRT24_64332	KRT24	331	452	0	2	528	436
KRT24_64333	KRT24	615	972	2	0	584	346
KRT24_64334	KRT24	428	346	0	0	514	452
KRT24_64335	KRT24	1	366	0	1	476	490
CYS1_64336	CYS1	1575	454	0	1090	1396	873
CYS1_64337	CYS1	565	812	0	1109	2101	1456
CYS1_64338	CYS1	1314	1458	0	1182	1500	1132
CYS1_64339	CYS1	1789	7	1384	1863	1841	1579
AGO3_64340	AGO3	0	0	0	0	309	251
AGO3_64341	AGO3	630	2	0	341	911	638
AGO3_64342	AGO3	340	1	0	623	446	422
AGO3_64343	AGO3	808	733	0	1082	635	474
AGO4_64344	AGO4	0	264	0	0	494	382
AGO4_64345	AGO4	586	635	2	1443	712	472
AGO4_64346	AGO4	882	1367	3	621	1069	855
AGO4_64347	AGO4	952	138	525	4	1098	648
SCAMP5_64348	SCAMP5	555	16	0	1	541	547
SCAMP5_64349	SCAMP5	1993	2	0	0	519	384
SCAMP5_64350	SCAMP5	482	295	0	1	323	152
SCAMP5_64351	SCAMP5	1	1258	0	1	807	424
SDR16C5_64352	SDR16C5	0	311	0	0	392	199
SDR16C5_64353	SDR16C5	702	121	0	0	913	645
SDR16C5_64354	SDR16C5	1	480	0	329	1108	1083
SDR16C5_64355	SDR16C5	1139	1099	576	594	1517	1208
AAED1_64356	AAED1	0	1	0	604	461	356
AAED1_64357	AAED1	315	482	0	1	657	633
AAED1_64358	AAED1	0	229	0	179	729	451
AAED1_64359	AAED1	1	731	0	0	498	391
ZNF367_64360	ZNF367	552	255	2	1	910	687
ZNF367_64361	ZNF367	1424	3	0	2	936	635
ZNF367_64362	ZNF367	556	1	0	1068	953	764
ZNF367_64363	ZNF367	2	654	648	312	773	555
ANTXRL_64364	ANTXRL	466	507	672	609	747	580
ANTXRL_64365	ANTXRL	335	1	0	1	418	470
ANTXRL_64366	ANTXRL	0	653	2	1	473	468
ANTXRL_64367	ANTXRL	1185	124	0	1	197	82
PPAPDC1A_64368	PPAPDC1A	2	876	0	285	1446	1050
PPAPDC1A_64369	PPAPDC1A	752	570	752	0	764	516
PPAPDC1A_64370	PPAPDC1A	1598	369	2	2	1850	1136
PPAPDC1A_64371	PPAPDC1A	1834	178	0	73	1586	1291
METTL15_64372	METTL15	2	0	648	303	356	211
METTL15_64373	METTL15	262	9	0	0	487	373
METTL15_64374	METTL15	0	126	0	0	300	215
METTL15_64375	METTL15	285	16	0	656	703	568
MPZL3_64376	MPZL3	268	323	2	338	980	640
MPZL3_64377	MPZL3	4	10	643	499	425	352
MPZL3_64378	MPZL3	1427	2039	731	664	2156	1449
MPZL3_64379	MPZL3	1	0	0	0	425	356
IMMP1L_64380	IMMP1L	1017	478	3	723	511	436
IMMP1L_64381	IMMP1L	1005	2	0	1	577	485
IMMP1L_64382	IMMP1L	225	563	617	1	1257	902
IMMP1L_64383	IMMP1L	94	1	0	0	610	649
OR56B4_64384	OR56B4	337	349	0	1	885	658
OR56B4_64385	OR56B4	1	783	2	1	1600	1051
OR56B4_64386	OR56B4	657	58	0	333	446	381
OR56B4_64387	OR56B4	2004	1038	680	310	2238	1585
KRT78_64388	KRT78	0	4	0	0	272	240
KRT78_64389	KRT78	0	1	0	343	288	206
KRT78_64390	KRT78	43	374	0	0	465	350
KRT78_64391	KRT78	468	1791	0	1	640	501
RILPL2_64392	RILPL2	1	1	0	0	408	374
RILPL2_64393	RILPL2	906	246	2	642	1068	817
RILPL2_64394	RILPL2	4	398	0	0	349	280
RILPL2_64395	RILPL2	570	1	0	0	671	438
DNAH10_64396	DNAH10	353	212	2	782	459	409
DNAH10_64397	DNAH10	0	103	0	2	511	314
DNAH10_64398	DNAH10	900	485	732	1	1546	1086
DNAH10_64399	DNAH10	7	779	0	0	617	496
AMN1_64400	AMN1	1284	2	1257	1	598	422
AMN1_64401	AMN1	984	409	3	456	922	658
AMN1_64402	AMN1	6	411	1152	2	853	872
AMN1_64403	AMN1	766	440	1377	6	1500	1190
DTX3_64404	DTX3	1	0	0	345	515	404
DTX3_64405	DTX3	1090	1243	0	2	464	397
DTX3_64406	DTX3	0	463	0	0	323	231
DTX3_64407	DTX3	1189	549	0	1	984	617
METTL7B_64408	METTL7B	1	1	0	446	746	493
METTL7B_64409	METTL7B	294	174	0	652	938	574
METTL7B_64410	METTL7B	743	3	0	274	931	806
METTL7B_64411	METTL7B	394	576	0	752	713	665
C12orf77_64412	C12orf77	1152	765	3	238	584	560
C12orf77_64413	C12orf77	807	317	329	594	1065	747
C12orf77_64414	C12orf77	0	0	0	0	61	11
C12orf77_64415	C12orf77	0	0	0	0	39	42
ZFC3H1_64416	ZFC3H1	633	1160	2	2023	1281	1038
ZFC3H1_64417	ZFC3H1	470	152	0	1	850	509
ZFC3H1_64418	ZFC3H1	437	44	0	2	339	362
ZFC3H1_64419	ZFC3H1	7	2682	2	293	1479	1150
PLBD2_64420	PLBD2	2	755	721	0	915	609
PLBD2_64421	PLBD2	393	97	0	975	416	275
PLBD2_64422	PLBD2	413	1	0	273	587	469
PLBD2_64423	PLBD2	98	806	0	1	465	264
FAM71C_64424	FAM71C	638	261	0	0	446	361
FAM71C_64425	FAM71C	341	799	0	2	922	606
FAM71C_64426	FAM71C	147	550	0	0	581	556
FAM71C_64427	FAM71C	919	101	0	312	550	434
CCER1_64428	CCER1	2	212	0	0	484	368
CCER1_64429	CCER1	0	0	0	0	421	345
CCER1_64430	CCER1	536	2	0	498	364	275
CCER1_64431	CCER1	567	2	664	313	601	508
EEF2KMT_64432	EEF2KMT	704	463	0	1	609	494
EEF2KMT_64433	EEF2KMT	2	551	0	1	728	523
EEF2KMT_64434	EEF2KMT	375	74	0	267	335	197
EEF2KMT_64435	EEF2KMT	0	1	0	0	571	550
PIANP_64436	PIANP	0	0	0	0	472	261
PIANP_64437	PIANP	1265	315	703	701	1754	1416
PIANP_64438	PIANP	1	40	0	0	242	216
PIANP_64439	PIANP	1145	1345	1131	580	1850	1362
DCP1B_64440	DCP1B	1	0	0	0	474	283
DCP1B_64441	DCP1B	239	0	0	155	468	402
DCP1B_64442	DCP1B	484	471	0	1153	614	509
DCP1B_64443	DCP1B	2	0	0	0	469	393
ANO6_64444	ANO6	12	880	0	0	602	512
ANO6_64445	ANO6	2	668	3	326	781	649
ANO6_64446	ANO6	1	157	0	652	429	333
ANO6_64447	ANO6	355	163	2	535	771	665
ARID2_64448	ARID2	228	1	0	623	421	332
ARID2_64449	ARID2	891	348	99	357	1007	911
ARID2_64450	ARID2	1	72	0	1	532	425
ARID2_64451	ARID2	1011	668	2	2	1223	1085
METTL21C_64452	METTL21C	1015	402	0	626	446	245
METTL21C_64453	METTL21C	442	212	0	0	747	545
METTL21C_64454	METTL21C	1	2	0	621	651	442
METTL21C_64455	METTL21C	1	0	0	0	474	393
VSTM4_64456	VSTM4	1	64	0	0	584	509
VSTM4_64457	VSTM4	1	323	0	0	528	503
VSTM4_64458	VSTM4	426	1180	3	3	1081	941
VSTM4_64459	VSTM4	2109	5	578	641	1175	822
PAOX_64460	PAOX	0	0	1030	0	309	255
PAOX_64461	PAOX	804	0	0	346	1213	945
PAOX_64462	PAOX	1	0	0	613	832	450
PAOX_64463	PAOX	1	314	0	2	845	571
FAM24B_64464	FAM24B	2	298	0	0	314	161
FAM24B_64465	FAM24B	463	4	0	987	1021	673
FAM24B_64466	FAM24B	0	1	340	0	438	218
FAM24B_64467	FAM24B	583	547	0	357	1365	1093
ADCY4_64468	ADCY4	294	599	0	1	687	490
ADCY4_64469	ADCY4	491	140	0	0	401	297
ADCY4_64470	ADCY4	583	2	0	257	199	121
ADCY4_64471	ADCY4	1	564	0	2	246	229
FAM227B_64472	FAM227B	1319	2280	2	634	1009	747
FAM227B_64473	FAM227B	1	1	0	305	281	250
FAM227B_64474	FAM227B	200	3	0	957	954	765
FAM227B_64475	FAM227B	2168	231	0	2	1049	747
CT62_64476	CT62	668	885	0	2	662	460
CT62_64477	CT62	0	114	0	0	284	167
CT62_64478	CT62	370	1	0	0	1128	865
CT62_64479	CT62	370	953	0	3	409	350
GRAMD2_64480	GRAMD2	1024	1	0	2	490	346
GRAMD2_64481	GRAMD2	0	425	0	0	322	221
GRAMD2_64482	GRAMD2	1	1	700	561	739	648
GRAMD2_64483	GRAMD2	412	4	0	619	506	467
LCTL_64484	LCTL	5	378	0	656	528	439
LCTL_64485	LCTL	5	947	2	1841	791	574
LCTL_64486	LCTL	707	348	2	0	691	484
LCTL_64487	LCTL	971	560	705	3	927	804
UBR1_64488	UBR1	1	354	0	626	1255	1290
UBR1_64489	UBR1	1718	1961	3	3	842	850
UBR1_64490	UBR1	1733	570	0	5	1278	1096
UBR1_64491	UBR1	2	274	3	961	2074	1613
PATL2_64492	PATL2	546	360	0	805	671	491
PATL2_64493	PATL2	1	0	0	0	564	357
PATL2_64494	PATL2	1	298	0	581	493	391
PATL2_64495	PATL2	485	509	1265	295	704	706
LDHD_64496	LDHD	2	435	0	272	647	502
LDHD_64497	LDHD	525	936	690	4	1026	734
LDHD_64498	LDHD	1	118	0	1	1265	1234
LDHD_64499	LDHD	1659	439	0	0	1710	1217
FUK_64500	FUK	823	3	628	1	480	371
FUK_64501	FUK	0	4	0	1276	837	654
FUK_64502	FUK	266	309	0	0	902	673
FUK_64503	FUK	511	586	0	0	1022	888
MLKL_64504	MLKL	1	558	0	0	623	433
MLKL_64505	MLKL	1100	1	0	0	816	521
MLKL_64506	MLKL	1	98	0	1	524	491
MLKL_64507	MLKL	457	0	0	353	697	490
ZNF778_64508	ZNF778	1	676	0	0	537	430
ZNF778_64509	ZNF778	202	161	295	671	744	648
ZNF778_64510	ZNF778	319	1	0	1	666	618
ZNF778_64511	ZNF778	2	572	0	285	909	567
ACSF3_64512	ACSF3	834	294	0	645	717	728
ACSF3_64513	ACSF3	449	493	2	1	1451	1377
ACSF3_64514	ACSF3	657	3	0	384	1022	792
ACSF3_64515	ACSF3	440	619	0	1153	919	636
WDR90_64516	WDR90	1	2	0	0	739	568
WDR90_64517	WDR90	1	591	0	0	394	465
WDR90_64518	WDR90	1554	154	0	327	833	590
WDR90_64519	WDR90	1	340	0	0	606	550
EME2_64520	EME2	1	263	0	0	408	332
EME2_64521	EME2	1	93	0	0	584	441
EME2_64522	EME2	0	40	0	346	249	297
EME2_64523	EME2	0	3	631	1	324	240
NLRC3_64524	NLRC3	1161	447	0	1	1308	1000
NLRC3_64525	NLRC3	471	169	568	1	328	185
NLRC3_64526	NLRC3	1	2	545	902	350	289
NLRC3_64527	NLRC3	0	0	2	328	438	346
NSMCE1_64528	NSMCE1	723	816	0	377	1286	904
NSMCE1_64529	NSMCE1	372	420	0	316	945	789
NSMCE1_64530	NSMCE1	1560	1681	3	279	888	663
NSMCE1_64531	NSMCE1	1798	68	0	325	1306	988
ZNF48_64532	ZNF48	1241	288	561	2	837	627
ZNF48_64533	ZNF48	1495	257	0	635	888	692
ZNF48_64534	ZNF48	2	3	0	1	677	660
ZNF48_64535	ZNF48	1067	237	480	263	1553	1332
LKAAEAR1_64536	LKAAEAR1	433	629	0	2	534	419
LKAAEAR1_64537	LKAAEAR1	821	3	3	602	1210	783
LKAAEAR1_64538	LKAAEAR1	2	44	493	2500	674	578
LKAAEAR1_64539	LKAAEAR1	0	150	0	0	848	677
DZIP1L_64540	DZIP1L	481	586	0	0	562	415
DZIP1L_64541	DZIP1L	0	750	0	0	468	326
DZIP1L_64542	DZIP1L	1	187	0	0	166	148
DZIP1L_64543	DZIP1L	124	144	0	600	721	634
TTC21A_64544	TTC21A	608	485	1222	2	585	420
TTC21A_64545	TTC21A	1	472	0	1	850	526
TTC21A_64546	TTC21A	0	195	0	669	1046	796
TTC21A_64547	TTC21A	494	317	0	0	964	783
MCEMP1_64548	MCEMP1	4	542	0	642	289	285
